source_workspace,source_billing_project,export_workspace_name,azure_source_path,gcp_export_bucket
AnVIL_CMG_UWash_Data_Deposit_Azure,AnVILDataStorage_Azure,AnVIL_CMG_UWASH_DS_CHDEF,https://lzb34bb58bfb122730765416.blob.core.windows.net/sc-b3fd99ba-5eff-497a-aa2f-082b56bbdaad/phs000693/freeze5/DS_CHDEF,gs://fc-secure-b4aa6700-7300-4bcd-a657-d79973343e4a
AnVIL_CMG_UWash_Data_Deposit_Azure,AnVILDataStorage_Azure,GRU-IRB,https://lzb34bb58bfb122730765416.blob.core.windows.net/sc-b3fd99ba-5eff-497a-aa2f-082b56bbdaad/phs000693/freeze4/GRU-IRB,gs://fc-secure-6079e766-c9f0-446d-b631-ec355575a220
AnVIL_CMG_UWash_Data_Deposit_Azure,AnVILDataStorage_Azure,GRU-IRB,https://lzb34bb58bfb122730765416.blob.core.windows.net/sc-b3fd99ba-5eff-497a-aa2f-082b56bbdaad/phs000693/freeze3/GRU-IRB,gs://fc-secure-6079e766-c9f0-446d-b631-ec355575a220
AnVIL_CMG_UWash_Data_Deposit_Azure,AnVILDataStorage_Azure,GRU,https://lzb34bb58bfb122730765416.blob.core.windows.net/sc-b3fd99ba-5eff-497a-aa2f-082b56bbdaad/phs000693/freeze5/GRU,gs://fc-secure-e6ec8d78-5d52-4b2b-ba0b-8e782a404f4b
AnVIL_CMG_UWash_Data_Deposit_Azure,AnVILDataStorage_Azure,GRU,https://lzb34bb58bfb122730765416.blob.core.windows.net/sc-b3fd99ba-5eff-497a-aa2f-082b56bbdaad/phs000693/freeze4/GRU,gs://fc-secure-e6ec8d78-5d52-4b2b-ba0b-8e782a404f4b
AnVIL_CMG_UWash_Data_Deposit_Azure,AnVILDataStorage_Azure,GRU,https://lzb34bb58bfb122730765416.blob.core.windows.net/sc-b3fd99ba-5eff-497a-aa2f-082b56bbdaad/phs000693/freeze3/GRU,gs://fc-secure-e6ec8d78-5d52-4b2b-ba0b-8e782a404f4b
AnVIL_CMG_UWash_Data_Deposit_Azure,AnVILDataStorage_Azure,GRU,https://lzb34bb58bfb122730765416.blob.core.windows.net/sc-b3fd99ba-5eff-497a-aa2f-082b56bbdaad/phs000693/freeze2/GRU,gs://fc-secure-e6ec8d78-5d52-4b2b-ba0b-8e782a404f4b
AnVIL_CMG_UWash_Data_Deposit_Azure,AnVILDataStorage_Azure,GRU,https://lzb34bb58bfb122730765416.blob.core.windows.net/sc-b3fd99ba-5eff-497a-aa2f-082b56bbdaad/phs000693/GRU,gs://fc-secure-e6ec8d78-5d52-4b2b-ba0b-8e782a404f4b
